label,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41
2,0.000000,0.000000,0.348791,-0.466683,0.386360,-0.904445,0.228096,-1.317797,0.002394,-1.374643,0.309064,-0.985378,0.414139,-1.325567,0.468890,-1.543519,0.476370,-1.716160,0.093510,-0.995618,0.062428,-1.400122,0.040604,-1.700096,-0.012851,-1.976516,-0.100486,-0.919037,-0.112420,-1.336924,0.036961,-1.066778,0.082060,-0.795986,-0.272787,-0.814901,-0.209077,-1.108835,-0.058105,-0.965719,0.016445,-0.762091
2,0.000000,0.000000,0.356329,-0.486527,0.391973,-0.920260,0.225010,-1.331796,-0.004123,-1.386613,0.320257,-0.989439,0.422801,-1.337153,0.478230,-1.556783,0.486470,-1.729672,0.099353,-0.995052,0.065232,-1.402158,0.044263,-1.711860,-0.006964,-1.997002,-0.095709,-0.920336,-0.111092,-1.334400,0.039204,-1.078417,0.087341,-0.813178,-0.272681,-0.823938,-0.208631,-1.114879,-0.064652,-0.976488,0.008675,-0.770246
2,0.000000,0.000000,0.352111,-0.486902,0.382733,-0.919341,0.215330,-1.325060,-0.010047,-1.381985,0.315096,-0.990097,0.416968,-1.334517,0.472250,-1.551762,0.480878,-1.723483,0.094313,-0.995543,0.064775,-1.399219,0.044144,-1.702837,-0.008555,-1.984097,-0.100001,-0.917649,-0.114238,-1.327347,0.037849,-1.062243,0.086310,-0.796728,-0.273272,-0.817279,-0.211587,-1.107321,-0.063612,-0.965381,0.011562,-0.763459
2,0.000000,0.000000,0.347238,-0.474925,0.380093,-0.909371,0.212069,-1.317123,-0.015512,-1.358701,0.311334,-0.989931,0.409671,-1.323317,0.462517,-1.540167,0.469226,-1.710946,0.092764,-0.995688,0.060643,-1.395586,0.038391,-1.692636,-0.012448,-1.972369,-0.099768,-0.918524,-0.118228,-1.329991,0.028044,-1.066040,0.075938,-0.803764,-0.271155,-0.816759,-0.209725,-1.108022,-0.064969,-0.968958,0.010331,-0.769560
2,0.000000,0.000000,0.344574,-0.470350,0.376930,-0.914026,0.207256,-1.320625,-0.019317,-1.367417,0.304325,-0.991045,0.400774,-1.333850,0.455414,-1.549815,0.464631,-1.718324,0.085574,-0.996332,0.053902,-1.397331,0.034501,-1.698381,-0.013324,-1.977139,-0.107499,-0.920057,-0.125534,-1.335301,0.021646,-1.083677,0.071904,-0.819545,-0.279007,-0.822360,-0.219289,-1.114992,-0.072804,-0.979453,0.005268,-0.776355
2,0.000000,0.000000,0.356392,-0.478179,0.393953,-0.922730,0.223316,-1.334017,-0.002702,-1.386935,0.321327,-0.989050,0.418098,-1.340909,0.471490,-1.561265,0.479605,-1.731082,0.099822,-0.995005,0.068076,-1.407055,0.048420,-1.715352,0.000044,-1.995347,-0.094730,-0.921392,-0.111955,-1.341031,0.035028,-1.097213,0.085774,-0.835938,-0.269363,-0.828107,-0.208593,-1.124297,-0.063889,-0.993902,0.015413,-0.792273
2,0.000000,0.000000,0.351388,-0.461746,0.390970,-0.901615,0.228088,-1.314373,0.006828,-1.377503,0.317795,-0.985823,0.417877,-1.332907,0.473048,-1.553672,0.483979,-1.729778,0.100884,-0.994898,0.066621,-1.405825,0.047098,-1.710710,0.000753,-1.988665,-0.092915,-0.920056,-0.108622,-1.342922,0.035620,-1.090675,0.083035,-0.824563,-0.267583,-0.820586,-0.204579,-1.112663,-0.060091,-0.972008,0.014751,-0.763157
2,0.000000,0.000000,0.344344,-0.465672,0.382559,-0.903584,0.222877,-1.308406,0.001825,-1.370204,0.309835,-0.988972,0.413124,-1.333625,0.468575,-1.551652,0.480912,-1.727338,0.094651,-0.995511,0.064826,-1.401464,0.045599,-1.703843,-0.002206,-1.979735,-0.096101,-0.916068,-0.108105,-1.330657,0.039770,-1.076370,0.088319,-0.811390,-0.264259,-0.812496,-0.203579,-1.103422,-0.055238,-0.964709,0.021843,-0.761437
2,0.000000,0.000000,0.354989,-0.472349,0.395006,-0.906848,0.229084,-1.314989,0.002951,-1.373396,0.321430,-0.986200,0.424322,-1.333187,0.480577,-1.552138,0.492948,-1.727682,0.103638,-0.994615,0.070587,-1.403139,0.052644,-1.708563,0.006209,-1.988685,-0.089407,-0.918443,-0.104013,-1.337129,0.042819,-1.082922,0.089953,-0.818311,-0.262539,-0.818947,-0.199692,-1.109146,-0.054918,-0.968859,0.020479,-0.762748
2,0.000000,0.000000,0.342594,-0.451272,0.384867,-0.892029,0.228251,-1.292804,0.014485,-1.364480,0.312586,-0.985008,0.421766,-1.329910,0.478215,-1.551193,0.493264,-1.733127,0.097643,-0.995222,0.066212,-1.409475,0.047812,-1.711545,0.002698,-1.977835,-0.092413,-0.915587,-0.101350,-1.327960,0.044152,-1.076399,0.091991,-0.812506,-0.258655,-0.809249,-0.192202,-1.091347,-0.043540,-0.950955,0.035573,-0.749905
2,0.000000,0.000000,0.343690,-0.443264,0.386699,-0.884396,0.225962,-1.287144,0.005365,-1.360647,0.314036,-0.982364,0.423059,-1.322388,0.480453,-1.540625,0.493714,-1.715543,0.099680,-0.995020,0.065469,-1.408115,0.047144,-1.707669,0.001440,-1.972596,-0.091172,-0.916072,-0.104591,-1.325196,0.039759,-1.081530,0.088692,-0.823601,-0.259138,-0.807919,-0.188490,-1.084759,-0.042595,-0.940558,0.035933,-0.736035
2,0.000000,0.000000,0.315866,-0.431785,0.357260,-0.880898,0.207962,-1.270085,0.003403,-1.378217,0.279846,-0.990852,0.393965,-1.324924,0.456482,-1.537430,0.477996,-1.713190,0.074416,-0.997227,0.029882,-1.414948,0.015628,-1.705190,-0.021384,-1.960115,-0.108810,-0.915484,-0.122887,-1.315751,0.023134,-1.109324,0.078276,-0.874799,-0.280569,-0.798017,-0.225789,-1.093777,-0.090863,-0.970275,-0.018419,-0.776415
2,0.000000,0.000000,0.314283,-0.439809,0.361124,-0.881991,0.196965,-1.255821,-0.018792,-1.315400,0.296177,-0.990099,0.416722,-1.310781,0.487520,-1.508941,0.514561,-1.662333,0.088617,-0.996066,0.049443,-1.402993,0.045624,-1.675960,0.015403,-1.912903,-0.088349,-0.907776,-0.104537,-1.282353,0.039837,-1.075821,0.091594,-0.850534,-0.254909,-0.785199,-0.193009,-1.067028,-0.068439,-0.952903,-0.001776,-0.773834
2,0.000000,0.000000,0.311314,-0.431277,0.348629,-0.857470,0.186949,-1.222422,-0.034730,-1.288550,0.286782,-0.991534,0.414707,-1.286447,0.491526,-1.471658,0.524237,-1.614035,0.085423,-0.996345,0.052561,-1.385956,0.049384,-1.647455,0.017996,-1.877557,-0.090368,-0.903053,-0.101031,-1.228793,0.035016,-1.013535,0.080307,-0.790253,-0.254325,-0.773523,-0.206559,-1.033733,-0.086308,-0.915955,-0.024361,-0.742022
2,0.000000,0.000000,0.300430,-0.427694,0.341388,-0.843003,0.185400,-1.200983,-0.021687,-1.302448,0.305437,-0.978277,0.431322,-1.263452,0.509856,-1.449539,0.544859,-1.597402,0.108309,-0.994117,0.077259,-1.377216,0.074035,-1.632449,0.040218,-1.842137,-0.062844,-0.904446,-0.073393,-1.220662,0.056699,-1.006272,0.095546,-0.786902,-0.230765,-0.776573,-0.177817,-1.021127,-0.068761,-0.904173,-0.012801,-0.737488
2,0.000000,0.000000,0.308452,-0.430772,0.356054,-0.840826,0.202219,-1.205965,-0.006206,-1.304602,0.338870,-0.971975,0.468661,-1.266724,0.549116,-1.451631,0.584559,-1.597161,0.136646,-0.990620,0.111736,-1.379720,0.112818,-1.634031,0.085402,-1.849197,-0.038322,-0.905623,-0.049307,-1.220992,0.068926,-1.009373,0.102707,-0.796533,-0.210851,-0.787603,-0.155553,-1.024126,-0.052814,-0.905706,0.001163,-0.740666
2,0.000000,0.000000,0.311441,-0.414697,0.362239,-0.836810,0.207695,-1.212394,-0.005133,-1.320066,0.345534,-0.966710,0.484159,-1.276388,0.565092,-1.465865,0.598218,-1.613576,0.141523,-0.989935,0.125056,-1.391100,0.132731,-1.644473,0.110244,-1.858986,-0.034904,-0.911103,-0.042642,-1.234902,0.080248,-1.021791,0.115874,-0.809813,-0.204552,-0.795873,-0.151845,-1.051486,-0.049751,-0.926317,-0.001740,-0.750109
2,0.000000,0.000000,0.299257,-0.375603,0.370152,-0.809837,0.214870,-1.185119,0.008624,-1.320660,0.363554,-0.960968,0.499458,-1.278716,0.580246,-1.471092,0.614446,-1.622240,0.156874,-0.987619,0.144811,-1.391320,0.154857,-1.643327,0.133211,-1.854118,-0.019670,-0.908095,-0.028780,-1.222892,0.083481,-1.015779,0.115776,-0.812485,-0.188020,-0.782188,-0.135949,-1.031956,-0.042928,-0.901869,0.000973,-0.724755
2,0.000000,0.000000,0.300029,-0.383493,0.367541,-0.808678,0.219096,-1.180640,0.020635,-1.316716,0.363850,-0.959395,0.495267,-1.264874,0.575450,-1.449927,0.609771,-1.598799,0.160279,-0.987072,0.146719,-1.383317,0.155410,-1.637836,0.131369,-1.856577,-0.014415,-0.907008,-0.019060,-1.219957,0.088350,-1.005810,0.112133,-0.803415,-0.184883,-0.784133,-0.119085,-1.025734,-0.026504,-0.891405,0.014207,-0.719872
2,0.000000,0.000000,0.290146,-0.354492,0.363803,-0.791333,0.214644,-1.174166,0.027397,-1.357845,0.374295,-0.953352,0.507296,-1.293185,0.589960,-1.501342,0.628620,-1.668323,0.167114,-0.985938,0.157150,-1.409787,0.163134,-1.675673,0.139429,-1.887196,-0.009447,-0.913577,-0.025609,-1.242646,0.069282,-1.029205,0.095645,-0.823775,-0.179768,-0.793480,-0.127406,-1.050301,-0.050801,-0.909546,-0.018536,-0.725219
2,0.000000,0.000000,0.289742,-0.346527,0.362961,-0.778050,0.213422,-1.160705,0.033742,-1.351322,0.375204,-0.950818,0.508309,-1.294654,0.588187,-1.507846,0.622759,-1.680089,0.173752,-0.984789,0.167339,-1.413139,0.168101,-1.689315,0.136451,-1.910836,-0.006293,-0.913912,-0.025041,-1.246370,0.065094,-1.024161,0.087312,-0.817026,-0.181722,-0.795437,-0.135367,-1.054318,-0.057100,-0.910596,-0.022888,-0.730390
2,0.000000,0.000000,0.286977,-0.366320,0.343752,-0.799171,0.180675,-1.181065,0.003162,-1.353753,0.376122,-0.961336,0.506334,-1.322163,0.590916,-1.540059,0.625993,-1.704473,0.164171,-0.986432,0.154875,-1.416818,0.156322,-1.692942,0.132496,-1.915301,-0.015706,-0.912222,-0.040658,-1.237788,0.053592,-1.043826,0.088601,-0.847151,-0.189914,-0.798984,-0.154188,-1.053876,-0.081545,-0.926169,-0.040157,-0.747701
2,0.000000,0.000000,0.290177,-0.384380,0.352026,-0.802106,0.188027,-1.171408,0.003895,-1.340487,0.390287,-0.951828,0.517577,-1.300973,0.601566,-1.515157,0.641284,-1.687908,0.177371,-0.984144,0.156996,-1.412963,0.155586,-1.682192,0.130076,-1.905767,-0.000050,-0.912770,-0.020808,-1.211808,0.072013,-1.001534,0.101726,-0.806358,-0.178151,-0.805782,-0.139174,-1.048417,-0.070757,-0.912612,-0.032216,-0.739086
2,0.000000,0.000000,0.285229,-0.360924,0.348206,-0.797278,0.184906,-1.178963,0.002653,-1.351429,0.383703,-0.950207,0.521853,-1.315989,0.603555,-1.543923,0.638247,-1.723201,0.173525,-0.984830,0.162975,-1.429394,0.166929,-1.709761,0.141622,-1.929679,-0.007162,-0.917893,-0.032879,-1.243269,0.060113,-1.045139,0.090936,-0.840729,-0.185258,-0.811137,-0.158142,-1.067017,-0.085703,-0.942167,-0.046491,-0.766537
2,0.000000,0.000000,0.283545,-0.348059,0.354056,-0.789175,0.180039,-1.166120,-0.005437,-1.335891,0.396157,-0.945622,0.536136,-1.319595,0.620165,-1.551080,0.656027,-1.731834,0.180204,-0.983629,0.166767,-1.431223,0.172324,-1.716149,0.147089,-1.929685,-0.001793,-0.920218,-0.036769,-1.233601,0.055724,-1.048916,0.092360,-0.847106,-0.180554,-0.816745,-0.158141,-1.055401,-0.087863,-0.932210,-0.039909,-0.759097
2,0.000000,0.000000,0.283419,-0.362525,0.353910,-0.784465,0.181647,-1.151602,-0.010403,-1.303415,0.392320,-0.946179,0.531114,-1.302952,0.612581,-1.527199,0.650044,-1.708719,0.177271,-0.984162,0.161252,-1.417054,0.161317,-1.699296,0.133119,-1.923025,-0.002181,-0.914662,-0.030085,-1.208428,0.061903,-1.028278,0.095521,-0.835123,-0.181934,-0.806176,-0.159437,-1.030616,-0.091807,-0.915497,-0.045534,-0.753802
2,0.000000,0.000000,0.281041,-0.340562,0.347264,-0.791099,0.158059,-1.162038,-0.040769,-1.317222,0.395674,-0.944926,0.525058,-1.311617,0.602667,-1.537208,0.629992,-1.707695,0.175554,-0.984470,0.168068,-1.415810,0.172476,-1.689180,0.145840,-1.907197,-0.005731,-0.920785,-0.043724,-1.210513,0.044598,-1.003897,0.080437,-0.804323,-0.180438,-0.816178,-0.161139,-1.045655,-0.097144,-0.909105,-0.050888,-0.734920
2,0.000000,0.000000,0.286793,-0.342974,0.354143,-0.788314,0.170786,-1.159453,-0.022515,-1.326474,0.404035,-0.943444,0.533647,-1.320291,0.615435,-1.555047,0.649707,-1.740465,0.180356,-0.983601,0.163993,-1.424078,0.172340,-1.708820,0.150574,-1.930307,-0.007219,-0.922239,-0.047235,-1.226040,0.049634,-1.010952,0.091672,-0.806224,-0.189276,-0.819526,-0.168881,-1.053596,-0.100700,-0.899892,-0.054859,-0.717647
2,0.000000,0.000000,0.287956,-0.361464,0.347544,-0.792239,0.172577,-1.158283,-0.015328,-1.322579,0.417809,-0.943910,0.541864,-1.291099,0.622743,-1.510487,0.657977,-1.682840,0.198666,-0.980067,0.192389,-1.393226,0.196975,-1.660463,0.171730,-1.863808,0.013945,-0.912546,-0.029146,-1.194187,0.059763,-0.978741,0.097977,-0.781255,-0.163355,-0.809040,-0.138697,-1.026919,-0.076598,-0.862899,-0.036360,-0.681071
2,0.000000,0.000000,0.299860,-0.367443,0.366166,-0.789965,0.189710,-1.164494,-0.008879,-1.321457,0.431668,-0.933701,0.562542,-1.287386,0.642907,-1.508573,0.677151,-1.685026,0.209668,-0.977773,0.206059,-1.389663,0.210207,-1.654818,0.185881,-1.864928,0.023850,-0.915832,-0.011471,-1.201865,0.078740,-0.986810,0.117518,-0.787729,-0.157321,-0.822645,-0.132460,-1.042748,-0.071947,-0.882156,-0.031600,-0.700174
2,0.000000,0.000000,0.304590,-0.387760,0.372582,-0.804096,0.203200,-1.184800,0.014742,-1.356916,0.443787,-0.939042,0.570653,-1.297814,0.650830,-1.523356,0.685783,-1.705908,0.218733,-0.975785,0.217451,-1.390912,0.224841,-1.663932,0.204535,-1.877134,0.027510,-0.912013,-0.008386,-1.215454,0.080109,-1.010115,0.118478,-0.803911,-0.159123,-0.823363,-0.134450,-1.037629,-0.070676,-0.878641,-0.026127,-0.691282
2,0.000000,0.000000,0.305859,-0.378918,0.379600,-0.791892,0.211168,-1.167183,0.016029,-1.319780,0.453209,-0.930479,0.581305,-1.277226,0.664528,-1.497416,0.704678,-1.676932,0.228870,-0.973457,0.232241,-1.378925,0.243992,-1.635634,0.231242,-1.843315,0.038308,-0.911673,0.004848,-1.190529,0.082684,-0.973464,0.115371,-0.770943,-0.146706,-0.822602,-0.127643,-1.021996,-0.070301,-0.866946,-0.027209,-0.691320
2,0.000000,0.000000,0.294581,-0.390081,0.363366,-0.801917,0.191962,-1.164983,0.005960,-1.313079,0.458911,-0.928405,0.591795,-1.269959,0.676985,-1.492153,0.717112,-1.671685,0.234306,-0.972163,0.244392,-1.384552,0.253599,-1.642264,0.236599,-1.842506,0.041893,-0.908909,0.012274,-1.188791,0.080827,-0.976804,0.106568,-0.779406,-0.149263,-0.817488,-0.131651,-1.023366,-0.085260,-0.875359,-0.047364,-0.703547
2,0.000000,0.000000,0.300100,-0.426693,0.370992,-0.846541,0.190452,-1.208408,-0.006741,-1.336413,0.457894,-0.934096,0.592307,-1.288138,0.676248,-1.513588,0.714784,-1.690260,0.228646,-0.973510,0.239458,-1.384063,0.251714,-1.651485,0.237612,-1.846478,0.036694,-0.910654,0.012224,-1.188568,0.084032,-1.010281,0.115885,-0.817427,-0.155003,-0.833499,-0.143224,-1.039420,-0.101176,-0.916551,-0.055901,-0.749100
2,0.000000,0.000000,0.309190,-0.436173,0.388947,-0.849536,0.209075,-1.212014,0.006619,-1.329911,0.479893,-0.931358,0.617558,-1.288025,0.701713,-1.515302,0.740653,-1.693846,0.249534,-0.968366,0.269076,-1.381586,0.279989,-1.656462,0.265975,-1.859928,0.053490,-0.906711,0.027193,-1.197596,0.093331,-1.030200,0.125863,-0.838750,-0.142653,-0.837569,-0.136376,-1.047500,-0.093954,-0.932277,-0.041260,-0.766197
2,0.000000,0.000000,0.308802,-0.436115,0.393114,-0.845679,0.214332,-1.211651,0.008615,-1.310480,0.488563,-0.924401,0.627681,-1.285066,0.711658,-1.513535,0.753449,-1.689155,0.260241,-0.965544,0.278263,-1.376913,0.286010,-1.652926,0.273831,-1.857612,0.066062,-0.910720,0.033401,-1.205600,0.087389,-1.050913,0.117965,-0.863297,-0.125088,-0.853130,-0.126454,-1.054332,-0.091888,-0.959391,-0.039317,-0.808590
2,0.000000,0.000000,0.315226,-0.429974,0.398927,-0.841283,0.209340,-1.208187,0.000286,-1.314735,0.485455,-0.920025,0.620605,-1.289073,0.705786,-1.516788,0.747875,-1.693164,0.254357,-0.967110,0.263501,-1.384678,0.277738,-1.664875,0.269210,-1.867624,0.059301,-0.914063,0.023577,-1.197423,0.087500,-1.036747,0.124662,-0.852102,-0.136146,-0.858816,-0.132803,-1.050721,-0.092374,-0.953989,-0.033700,-0.806712
2,0.000000,0.000000,0.310341,-0.427173,0.386223,-0.839926,0.212068,-1.208298,0.014183,-1.329728,0.494548,-0.926420,0.617806,-1.269685,0.696707,-1.491522,0.732371,-1.661540,0.266236,-0.963908,0.282619,-1.353580,0.287455,-1.616193,0.275127,-1.818350,0.071568,-0.904224,0.029161,-1.181698,0.090944,-1.006066,0.132027,-0.814846,-0.115920,-0.840097,-0.120343,-1.030869,-0.076304,-0.911559,-0.014454,-0.749719
2,0.000000,0.000000,0.303889,-0.463321,0.370816,-0.870539,0.195198,-1.234033,0.004234,-1.348418,0.490413,-0.937998,0.606603,-1.289535,0.684891,-1.512386,0.719297,-1.681867,0.260231,-0.965546,0.279311,-1.363237,0.283602,-1.627670,0.274892,-1.829549,0.064970,-0.904068,0.021281,-1.205231,0.073007,-1.041069,0.110144,-0.853729,-0.125594,-0.849511,-0.130867,-1.050522,-0.090671,-0.942099,-0.028033,-0.783761
2,0.000000,0.000000,0.305428,-0.450874,0.371153,-0.862982,0.187479,-1.230604,-0.002429,-1.355815,0.491379,-0.937384,0.610803,-1.282427,0.692348,-1.500335,0.728257,-1.665000,0.260504,-0.965473,0.281392,-1.356500,0.284842,-1.609410,0.271513,-1.789899,0.066849,-0.906184,0.034476,-1.181753,0.079293,-1.022086,0.107204,-0.843070,-0.120544,-0.856588,-0.114398,-1.047633,-0.086219,-0.942341,-0.036628,-0.790831
2,0.000000,0.000000,0.302429,-0.478455,0.368450,-0.891512,0.184633,-1.251961,-0.007060,-1.353888,0.502104,-0.947557,0.619087,-1.288847,0.698303,-1.500626,0.734645,-1.658004,0.269086,-0.963116,0.292955,-1.348161,0.292251,-1.593887,0.276180,-1.755856,0.072686,-0.900070,0.040768,-1.176977,0.069319,-1.051483,0.086571,-0.885483,-0.112098,-0.852367,-0.112680,-1.041208,-0.095863,-0.957766,-0.051992,-0.815918
2,0.000000,0.000000,0.297459,-0.465321,0.369273,-0.877945,0.181969,-1.236541,-0.003302,-1.347598,0.498135,-0.939352,0.619669,-1.280780,0.702271,-1.495134,0.743112,-1.653350,0.265451,-0.964124,0.280176,-1.346399,0.273204,-1.588573,0.259011,-1.753033,0.071170,-0.906701,0.026922,-1.183222,0.040529,-1.067964,0.053702,-0.912420,-0.113665,-0.858405,-0.124918,-1.045141,-0.115884,-0.967571,-0.071783,-0.832879
2,0.000000,0.000000,0.298620,-0.455452,0.369719,-0.866261,0.181741,-1.227113,-0.010950,-1.333176,0.496517,-0.927600,0.615735,-1.272421,0.699767,-1.481295,0.740924,-1.634582,0.267400,-0.963586,0.276865,-1.346155,0.271307,-1.578652,0.258244,-1.729898,0.073339,-0.920269,0.038874,-1.200793,0.056738,-1.059965,0.070240,-0.884629,-0.117674,-0.893225,-0.115514,-1.084966,-0.108983,-1.001121,-0.072538,-0.865298
2,0.000000,0.000000,0.303411,-0.471631,0.368000,-0.877584,0.174493,-1.235669,-0.029970,-1.336354,0.493340,-0.927240,0.615767,-1.269876,0.701185,-1.483898,0.740093,-1.640846,0.259703,-0.965689,0.274619,-1.350033,0.272890,-1.587881,0.259035,-1.741607,0.064199,-0.922277,0.028158,-1.210179,0.059798,-1.060034,0.081565,-0.874198,-0.129960,-0.897443,-0.128794,-1.094246,-0.113097,-0.999395,-0.068787,-0.849938
2,0.000000,0.000000,0.293238,-0.544653,0.361133,-0.970169,0.186641,-1.354605,0.003121,-1.459970,0.510075,-0.950004,0.627094,-1.311792,0.708011,-1.525942,0.745963,-1.679655,0.275714,-0.961240,0.287976,-1.359830,0.273493,-1.581790,0.266864,-1.713495,0.080016,-0.921063,0.064360,-1.246246,0.048264,-1.164688,0.037813,-1.004189,-0.111411,-0.911227,-0.098242,-1.129927,-0.109096,-1.104752,-0.087948,-0.995855
2,0.000000,0.000000,0.285279,-0.577472,0.356642,-1.012312,0.195438,-1.389523,0.000773,-1.475791,0.524415,-0.970820,0.642620,-1.330268,0.719077,-1.545533,0.747996,-1.692302,0.283089,-0.959094,0.308927,-1.357730,0.301007,-1.592649,0.298503,-1.731621,0.078116,-0.904430,0.072443,-1.245683,0.055483,-1.208971,0.041993,-1.077734,-0.116341,-0.885579,-0.099217,-1.111242,-0.108657,-1.113420,-0.088947,-1.025194
2,0.000000,0.000000,0.301270,-0.538401,0.382569,-0.983855,0.232186,-1.379706,0.052117,-1.504672,0.527189,-0.949863,0.648508,-1.285042,0.727312,-1.493763,0.758587,-1.643005,0.290291,-0.956939,0.321789,-1.341831,0.323349,-1.521606,0.327175,-1.605785,0.085641,-0.912382,0.077802,-1.229803,0.067866,-1.160510,0.064430,-1.012757,-0.110862,-0.884666,-0.092645,-1.108964,-0.099792,-1.072949,-0.074656,-0.950462
2,0.000000,0.000000,0.317379,-0.518072,0.403412,-0.935088,0.243438,-1.334331,0.063033,-1.456731,0.545038,-0.933000,0.663386,-1.282398,0.742175,-1.480384,0.774432,-1.625313,0.305494,-0.952194,0.320034,-1.333241,0.304613,-1.541949,0.300972,-1.677114,0.100976,-0.916889,0.082563,-1.220913,0.070395,-1.094945,0.072469,-0.924998,-0.095224,-0.914890,-0.081017,-1.101580,-0.088325,-1.027147,-0.056113,-0.895312
2,0.000000,0.000000,0.315355,-0.519672,0.386575,-0.953493,0.218197,-1.333589,0.046691,-1.454872,0.539456,-0.943298,0.650287,-1.248038,0.731606,-1.436928,0.768955,-1.583476,0.301718,-0.953397,0.330573,-1.325796,0.325278,-1.514682,0.317464,-1.622096,0.091079,-0.900461,0.068433,-1.200504,0.075434,-1.046300,0.092543,-0.873249,-0.113146,-0.880414,-0.101449,-1.059228,-0.096711,-0.944998,-0.050960,-0.797991
2,0.000000,0.000000,0.314736,-0.527167,0.389569,-0.962598,0.234405,-1.349577,0.072765,-1.501948,0.545643,-0.939693,0.653757,-1.249636,0.732677,-1.447965,0.768251,-1.601227,0.307275,-0.951621,0.319412,-1.331662,0.305057,-1.508920,0.298330,-1.598986,0.099853,-0.908761,0.069585,-1.215069,0.078485,-1.078762,0.101639,-0.907724,-0.100215,-0.893032,-0.093780,-1.083696,-0.091647,-0.980182,-0.047222,-0.831305
2,0.000000,0.000000,0.308962,-0.513907,0.366936,-0.938975,0.216913,-1.319548,0.075749,-1.487782,0.532697,-0.936825,0.645287,-1.225989,0.730920,-1.419419,0.772422,-1.573941,0.296168,-0.955136,0.320319,-1.323681,0.317110,-1.491228,0.317243,-1.582764,0.088986,-0.902506,0.057493,-1.201491,0.081122,-1.042038,0.112029,-0.861623,-0.113195,-0.862931,-0.112911,-1.052829,-0.098244,-0.929475,-0.045607,-0.765417
2,0.000000,0.000000,0.315659,-0.519236,0.383997,-0.951847,0.220571,-1.337215,0.055719,-1.466914,0.543916,-0.935344,0.653242,-1.243613,0.732418,-1.446012,0.766166,-1.603140,0.303907,-0.952702,0.323506,-1.323254,0.305420,-1.513782,0.296039,-1.628820,0.096625,-0.906901,0.060832,-1.211118,0.068359,-1.060466,0.091682,-0.880832,-0.102615,-0.888081,-0.108889,-1.078989,-0.103943,-0.975787,-0.053417,-0.826397
2,0.000000,0.000000,0.311275,-0.533197,0.376537,-0.964059,0.227371,-1.340971,0.070753,-1.468992,0.547041,-0.947308,0.651192,-1.244803,0.722853,-1.447739,0.751338,-1.606214,0.308334,-0.951278,0.325348,-1.311631,0.298768,-1.500257,0.283704,-1.609009,0.097384,-0.898914,0.060651,-1.200672,0.064253,-1.055730,0.088688,-0.879681,-0.103532,-0.878635,-0.112217,-1.071641,-0.107916,-0.973045,-0.056123,-0.829133
